ip_mean,ip_std,ip_kurtosis,ip_skewness,dmsnr_mean,dmsnr_std,dmsnr_kurtosis,dmsnr_skewness,label
 116.14844,  43.91257,   0.14943,   0.50964,   1.99498,  17.89625,  10.46499, 118.20261,   0
  81.47656,  34.45875,   0.89783,   4.11487,   4.57274,  26.34364,   6.66469,  47.24653,   1
  96.65625,  48.56543,   0.54043,   0.71404,   2.09281,  16.34583,  10.62909, 128.46029,   0
  91.91406,  39.02063,   0.58389,   1.37838,   4.13294,  22.25457,   6.47431,  47.23820,   0
  94.53906,  39.66341,   0.47888,   1.78193,   1.94064,  15.87769,  10.42746, 126.71935,   0
 102.67969,  47.06909,   0.38694,   0.23445,   0.31271,   8.13088,  28.29723, 839.87067,   0
 117.50781,  43.23591,   0.29487,   0.75352,   2.10284,  14.32168,  10.49733, 138.51893,   0
 134.35156,  52.97325,  -0.21942,  -0.53136, 111.15635,  87.41485,  -0.40094,  -1.68891,   0
 130.92188,  52.73291,  -0.17628,  -0.50246,  52.29766,  80.03445,   1.22037,  -0.13571,   0
 144.68750,  43.27831,  -0.21864,   0.80071,   0.79933,  10.45822,  16.79253, 336.69402,   0
 103.72656,  40.64552,   0.17296,   0.76840,   2.81856,  16.53631,   8.30464,  85.44759,   1
 123.40625,  46.59289,   0.06547,   0.54770,   2.35368,  14.85232,   9.38412, 111.00759,   0
 128.82031,  52.22255,  -0.00074,  -0.40461,   3.00585,  19.85000,   8.89742,  89.22020,   0
 144.40625,  48.77538,  -0.19059,  -0.03682,   2.47910,  14.25005,   9.14315, 113.95687,   0
 121.66406,  55.25640,   0.01427,  -0.60881,   4.67726,  28.25045,   6.60477,  44.81726,   0
  99.23438,  35.06367,   0.72657,   2.56220,   1.48495,  11.28947,  13.04580, 235.21754,   0
  96.67969,  38.56710,   0.59481,   1.52301,  70.40301,  71.44185,   0.20044,  -1.64441,   1
 139.29688,  55.93207,  -0.20483,  -0.68639, 157.40719,  88.45402,  -0.72761,  -0.94271,   0
 109.21094,  53.37700,   0.12599,  -0.37806,   5.69064,  29.59500,   5.86291,  35.51526,   0
  85.57031,  41.01918,   0.54490,   1.07778,   1.78846,  17.09685,  11.15911, 134.11785,   0
 120.45312,  48.71198,  -0.08505,  -0.15964,   1.52843,  12.33025,  13.22732, 216.45319,   0
 119.19531,  44.81438,  -0.02055,   0.24596,   2.35535,  18.49568,   9.38635,  97.29213,   0
  76.89062,  43.79163,   1.39085,   2.47294,   5.55017,  29.85791,   6.28199,  40.44385,   1
 128.03906,  51.49794,   0.20997,  -0.22033,  18.92642,  55.50577,   2.75951,   6.08548,   0
  36.23438,  30.64196,   4.77293,  27.21067,  78.57860,  77.08176,   0.91662,  -0.26702,   1
 131.21875,  54.61226,  -0.09498,  -0.49517,   1.86037,  12.32224,  11.81254, 190.12722,   0
  77.49219,  36.01041,   1.87352,   6.50827,   8.03094,  37.25241,   5.08189,  25.68391,   1
 122.74219,  50.04002,   0.08366,  -0.40137,   2.46739,  17.04484,   9.34715, 102.06310,   0
 109.45312,  44.09859,   0.09351,   0.54538,   1.64130,  11.59933,  12.58122, 217.92911,   0
 125.48438,  51.59094,  -0.06484,  -0.24570,   1.35368,  12.67293,  11.98346, 176.93416,   0
 133.35156,  59.17302,  -0.20282,  -0.42705,   9.95903,  39.36793,   4.12710,  16.26320,   0
 116.29688,  41.47691,  -0.01412,   1.11455,   3.84030,  21.94411,   6.35156,  43.80830,   0
 110.67969,  38.25264,   0.45994,   1.69069,   4.43478,  22.20179,   5.93975,  39.78137,   1
 119.68750,  48.94636,   0.06633,   0.02996,   0.45318,   8.46122,  25.27272, 711.41196,   0
 106.42188,  53.20532,   0.40695,   0.11477,   2.77341,  18.81279,   8.72006,  86.36197,   0
 133.96875,  60.88590,  -0.12858,  -0.69176,   1.41639,  13.78455,  12.27174, 171.75636,   0
 122.03125,  44.37552,   0.03651,   0.72148,   2.25084,  18.55352,   9.30350,  93.01619,   0
 102.29688,  45.00926,   0.52657,   0.61582,   1.89465,  15.98836,  10.88131, 133.38478,   0
 109.66406,  50.72926,   0.27274,  -0.34786,   2.49415,  16.45662,   8.40752,  85.31528,   0
 101.66406,  36.01763,   0.29384,   1.75578,   0.80602,   9.73310,  18.18679, 413.30023,   0
 118.19531,  51.36771,   0.15553,  -0.04867,  36.16304,  67.88042,   1.51474,   0.63110,   1
  96.94531,  49.88225,   0.43767,   0.27376,   2.44983,  13.93427,   9.17265, 116.89696,   0
 124.37500,  52.59812,   0.26294,  -0.19178,   3.06104,  16.48234,   8.07321,  82.79963,   0
 119.21875,  50.33713,   0.18051,  -0.17251,   2.97157,  16.03052,   7.77246,  79.40887,   0
  99.71094,  41.83116,   0.30013,   1.01392,   3.35786,  18.72577,   7.23431,  61.07247,   0
  98.86719,  48.17147,   0.41516,   0.41102,   1.48579,  18.15238,  12.20202, 147.75228,   0
 127.25000,  45.39910,   0.11197,   0.30349,   6.39381,  33.97059,   5.55918,  30.62363,   1
 136.40625,  50.93001,  -0.14050,  -0.26390,   2.27258,  15.04006,  10.10855, 126.53851,   0
 133.66406,  59.13785,  -0.16420,  -0.55288,   1.54264,  12.05203,  12.22662, 196.52250,   0
 102.94531,  43.81001,   0.28746,   0.40982,  44.97492,  72.50104,   1.19740,  -0.19682,   0
 143.81250,  49.91896,  -0.32812,  -0.28658,   5.21656,  29.01595,   5.84452,  34.11668,   0
 135.21094,  49.62054,   0.04186,  -0.25869,  89.07191,  86.37401,  -0.02811,  -1.92630,   0
 120.56250,  45.17323,  -0.06114,   0.32565, 105.00084,  79.75520,  -0.51129,  -1.63365,   0
 134.35156,  44.54274,   0.06327,   0.03979, 116.35284,  77.81173,  -0.77456,  -1.27612,   0
 130.22656,  52.54183,   0.12499,  -0.09505,  65.56605,  84.17477,   0.52396,  -1.68160,   0
  21.16406,  37.08516,   4.74232,  22.94414,  93.91137,  71.29165,   0.60563,  -0.70578,   1
 144.36719,  47.78743,   0.02713,  -0.06418,  83.68729,  85.06135,   0.06818,  -1.91427,   0
 122.77344,  39.51388,  -0.06144,   1.28987,  56.54933,  92.93704,   1.07035,  -0.77732,   0
  17.18750,  27.96727,   6.64038,  47.23555,  65.46823,  62.64831,   1.02381,   0.68266,   1
 128.09375,  55.64261,  -0.15012,  -0.66134,   4.59783,  31.52232,   6.73562,  43.55669,   0
  46.02344,  37.86416,   3.15548,  11.64049,  67.12291,  67.46470,   0.79853,  -0.03207,   1
  27.26562,  37.38869,   4.43221,  19.82981,  94.27676,  62.46036,   0.64285,   0.07627,   1
  84.64062,  36.37945,   1.67444,   5.64075,  62.60619,  81.52087,   0.74294,  -1.02941,   1
  12.03125,  36.34813,   5.44038,  29.82072,  98.31187,  66.73666,   0.49062,  -0.51547,   1
  78.95312,  46.68626,   1.42265,   2.49238,  48.41137,  38.32395,  -0.18476,  -0.46677,   1
  62.65625,  38.24355,   2.96895,  10.98814,  29.58779,  56.46458,   1.90800,   2.85956,   1
 138.00781,  45.82686,   0.00180,  -0.21440,   3.92642,  28.82004,   7.27275,  51.39412,   0
  32.67969,  46.74347,   3.55148,  12.18574, 163.45736,  76.22274,  -0.84757,  -0.82469,   1
 119.80469,  44.39208,   0.20889,   0.82088,   3.01171,  24.44781,   8.06000,  63.59337,   0
 106.71094,  43.84671,   0.34174,   0.41156,  13.56522,  52.14966,   3.59655,  10.98823,   0
 119.19531,  45.74950,   0.30284,  -0.02775,  11.60284,  46.98344,   3.82073,  12.68566,   0
  68.60156,  33.67824,   2.14057,   8.98336,  13.30602,  51.09880,   3.63897,  11.48003,   1
 134.52344,  45.72693,   0.25651,   0.20076,  12.62542,  50.01405,   3.73162,  12.02437,   0
 106.82031,  46.49453,   0.31560,   0.37962,   5.42308,  34.44136,   6.20891,  36.65526,   0
  25.89062,  30.51133,   6.27310,  42.86668, 103.48077,  74.78883,   0.34499,  -0.86992,   1
  35.62500,  29.18636,   5.49849,  36.53151,  40.31187,  66.15454,   1.52668,   1.36602,   1
 122.13281,  49.43878,   0.16930,  -0.18014,  15.91806,  57.00312,   3.32518,   9.14816,   1
 129.21094,  50.01838,  -0.00245,  -0.41005,  72.63545,  91.62850,   0.48808,  -1.71849,   0
  98.46875,  51.94317,   0.43482,   0.13123,   8.74749,  43.30859,   4.76325,  20.76497,   0
  17.43750,  28.46784,   6.77696,  48.40095,  71.68562,  55.56210,   1.50130,   2.02507,   1
  65.12500,  71.10621,   1.00857,  -0.45224, 139.38629,  90.28079,  -0.31684,  -1.61325,   1
  74.24219,  35.31770,   2.19368,   9.04865,  38.51254,  77.83779,   1.60100,   0.74728,   1
  84.43750,  40.31415,   0.79665,   1.53604,   1.75084,  20.13300,  11.44233, 129.28224,   1
  40.00000,  36.26896,   4.30011,  20.39032,  72.85619,  71.37777,   0.55366,  -0.60263,   1
  57.71094,  39.78245,   2.50720,   9.46962,  67.61120,  89.19349,   0.78634,  -1.02598,   1
  64.54688,  37.91723,   2.39378,   8.72590,  74.34615,  88.43484,   0.63606,  -1.12064,   1
 114.14844,  38.64989,   0.07319,   0.83610,  51.97492,  93.15563,   1.24602,  -0.42012,   0
  95.73438,  50.21228,   0.70647,   0.59725,  96.08445, 109.65535,   0.28764,  -1.87468,   1
  38.67969,  32.41598,   4.13557,  22.43417,  98.92475,  76.22405,  -0.00027,  -1.05129,   1
 138.50000,  49.73885,  -0.30089,  -0.14628,   9.00920,  41.72923,   4.48803,  18.50532,   0
 133.82031,  55.62478,  -0.06592,  -0.57037,  13.29348,  50.16501,   3.54007,  10.67102,   0
  68.46875,  40.75095,   2.09317,   5.35343,  53.85284,  32.92251,  -0.73160,   0.30930,   1
 137.83594,  50.58452,   0.12670,  -0.36534, 120.40385,  77.97707,  -0.84536,  -1.16469,   0
  35.66406,  35.04735,   3.97764,  19.33037, 126.16973,  85.58128,  -0.21928,  -1.30054,   1
  98.07812,  50.43306,   0.67855,   0.64107,   0.91722,   9.77698,  18.28693, 417.33143,   1
  80.26562,  49.91719,   1.33570,   1.54242, 161.13127,  89.00717,  -0.98724,  -0.59743,   1
  98.09375,  47.93509,   0.38864,  -0.10355,   1.95485,  14.36806,   9.54505, 114.79765,   0
  90.23438,  44.01411,   0.81560,   1.14176,   3.59114,  21.75439,   6.78300,  49.98373,   1
  37.20312,  30.99152,   4.89752,  27.49621, 102.37960,  78.80374,   0.22657,  -1.00238,   1
  81.68750,  39.43067,   0.67370,   1.80868,  11.70485,  48.10608,   3.87787,  13.09082,   0
 144.88281,  44.50432,  -0.18091,   0.22519,  89.96405,  83.33440,  -0.12050,  -1.91018,   0
  42.92188,  37.74599,   3.53609,  14.79671,  73.37207,  68.73610,   0.76877,  -0.05217,   1
 109.05469,  49.46137,   0.33568,   0.09214,   0.92893,   9.34399,  19.62280, 479.67096,   1
 138.46094,  53.39401,   0.04959,  -0.47558,  25.76171,  72.35056,   2.46372,   4.10594,   0
  99.58594,  55.32228,   0.59438,   0.09653,   3.60368,  22.28228,   8.43570,  76.80096,   0
 120.42969,  52.59273,   0.20038,  -0.26631,  25.49415,  56.59685,   2.04008,   2.78329,   0
  98.84375,  39.88292,   0.61273,   2.16710,   2.15803,  16.41144,  10.10050, 117.93030,   0
  67.68750,  41.47623,   1.57072,   4.74225,  28.18645,  60.71798,   2.25438,   3.93541,   1
 124.86719,  46.17720,  -0.34922,   0.18670,   2.88545,  17.26639,   8.23654,  84.30256,   0
  98.15625,  47.33267,   0.41505,   0.36953,   2.45485,  16.93186,  10.13076, 120.73224,   0
 104.74219,  43.43156,   0.36012,   0.80656,   1.23913,  11.91327,  13.20230, 216.93291,   0
  85.71875,  39.51363,   1.88941,   5.92684,  34.22993,  69.79415,   1.82187,   1.81006,   1
  96.67188,  46.40264,   0.59384,   0.85947,   1.90050,  16.46363,   9.97591, 109.59896,   0
  65.57031,  33.88646,   2.93562,  12.93714,  57.21990,  79.80866,   0.92799,  -0.72391,   1
 138.17969,  45.63038,  -0.05418,   0.14510,   1.77090,  12.89238,  11.23114, 162.49585,   0
  94.36719,  37.16325,   0.57239,   1.97548,   4.47575,  26.25209,   6.53601,  44.89390,   0
 100.25000,  49.81701,   0.44443,   0.00455,   1.93395,  18.46600,  10.34238, 111.29647,   0
  66.78125,  32.65825,   2.62363,  12.39397,  14.80853,  46.38263,   3.61725,  12.61488,   1
  94.55469,  42.75636,   0.45435,   0.84081,   2.68060,  16.24283,   9.44721, 112.29071,   0
  32.11719,  38.20864,   4.63187,  22.67456,  82.01421,  64.45880,   0.76541,   0.17303,   1
  78.21875,  40.63787,   1.54039,   4.79743,  21.15050,  54.93860,   2.49256,   4.84307,   1
  52.30469,  36.17375,   2.63556,  10.13714,  39.06271,  66.36362,   1.51501,   1.01096,   1
  38.36719,  28.73882,   4.91161,  30.04791,  92.03595,  83.91833,   0.46098,  -1.01458,   1
  95.49219,  72.21344,   0.91412,  -0.48847,   1.32943,   9.80820,  16.69093, 385.00426,   0
 121.85938,  45.90322,   0.38264,   0.26929,   3.36037,  22.77294,   8.00256,  67.34500,   0
 106.95312,  42.58867,   0.41990,   0.87369,   1.54013,  11.20637,  13.23398, 242.01841,   0
 115.21094,  51.15672,   0.26723,  -0.12741,   4.08779,  26.30904,   6.73442,  45.76782,   0
 130.95312,  51.57017,   0.14637,  -0.20466,   1.74833,  15.60254,  11.52255, 149.56655,   0
 136.15625,  52.69553,  -0.00497,  -0.35411,   2.24080,  13.16237,  10.49863, 152.44328,   0
 114.28125,  49.92775,   0.42329,   0.04684,   1.64799,  14.84127,  13.19531, 193.84423,   0
 127.69531,  34.01162,   0.23671,   2.07538,   1.81020,  12.55443,  11.66099, 179.16236,   0
  89.46875,  33.99677,   0.92476,   3.85364,   1.90886,  12.97699,  10.49682, 150.07816,   0
  83.32031,  32.71705,   1.91768,   9.86306,  30.91973,  77.22113,   2.11170,   2.50035,   1
 115.40625,  53.78494,   0.20526,  -0.32312,   1.57860,  13.77718,  11.39092, 154.99857,   0
  15.17969,  34.18251,   5.57102,  32.60215,  91.51087,  61.85713,   0.54970,  -0.02998,   1
  41.71094,  37.34032,   3.84437,  17.16007,  43.37124,  66.25061,   1.43483,   1.05588,   1
  28.61719,  30.30164,   5.23870,  31.06963, 144.64716,  59.87196,  -0.07460,  -0.32184,   1
  38.39062,  36.95336,   3.92240,  16.47158, 112.72659,  60.93219,   0.32660,   0.11132,   1
  19.39844,  46.01840,   3.97053,  14.99836, 110.23579,  64.61505,   0.18290,  -0.59590,   1
  24.33594,  36.94026,   4.57898,  21.07220, 122.50836,  65.61393,  -0.05797,  -0.24526,   1
  89.05469,  43.84388,   1.03546,   1.17778,   2.00669,  12.96341,  10.95409, 160.66773,   1
  36.29688,  41.66709,   4.07839,  16.47721,  77.91722,  73.96713,   0.56524,  -0.63636,   1
 102.71094,  54.77057,   0.54229,  -0.04324,   2.37709,  17.77326,  10.73394, 128.12422,   0
 101.92969,  46.48003,   0.42509,   0.61800,   0.84866,  12.92355,  16.36491, 276.72221,   1
  92.89062,  50.00066,   1.40974,   1.96465,  42.98829,  74.76461,   1.39502,   0.32189,   1
  31.93750,  37.27741,   4.58650,  21.87143,  50.19900,  65.34806,   1.38479,   1.11653,   1
  38.55469,  36.04550,   4.01432,  18.68460,  35.03679,  60.97229,   1.89239,   2.84943,   1
  52.63281,  35.84360,   3.86621,  17.41864,  30.84365,  58.83750,   2.18882,   4.13525,   1
  70.09375,  44.81253,   1.27752,   2.38379,   1.91639,  15.28535,  12.46155, 172.47406,   1
  19.81250,  34.99749,   4.99213,  26.27043,  76.28177,  85.41482,   0.66562,  -1.05732,   1
  73.51562,  30.01874,   2.67964,  12.54899,   6.85452,  34.94638,   5.51559,  30.32202,   1
  68.54688,  30.23705,   2.97196,  16.00295,   5.55686,  32.48842,   6.16356,  37.90211,   1
  38.92188,  31.82143,   4.75112,  25.99676,  46.65050,  66.12225,   1.46356,   1.41158,   1
 112.97656,  51.45545,   0.46413,   0.08367,   0.88043,  13.68750,  15.71916, 248.97453,   0
  93.75000,  40.65768,   0.91055,   2.16469,   5.09699,  28.21790,   5.91669,  35.54230,   1
  99.26562,  37.12594,   0.71523,   1.93642,  29.31689,  66.39637,   2.01564,   2.44500,   1
 103.57812,  45.16664,   0.55235,   0.77765,  21.82107,  51.17718,   2.39892,   4.75922,   1
  47.69531,  32.61747,   3.36968,  17.05788,  20.36873,  50.43180,   2.84643,   7.86509,   1
 132.10938,  42.21601,   0.09962,   0.55728,   0.99331,  11.74385,  15.18629, 264.26137,   1
  53.02344,  39.59274,   2.58968,   8.87082,   9.27425,  36.46939,   4.77722,  24.12806,   1
  92.60156,  49.78851,   1.00529,   0.57184,  23.74749,  58.85834,   2.42090,   4.69828,   1
  54.31250,  37.62080,   3.10472,  13.39060,   5.27174,  28.14779,   6.09455,  39.33133,   1
  80.41406,  38.23336,   1.62412,   5.89290,  36.98161,  68.95424,   1.50851,   0.62376,   1
 109.97656,  51.26790,   0.55385,   0.23905,   1.30435,  14.09788,  12.82115, 181.65798,   0
  25.67188,  29.72376,   5.48760,  34.17565,  18.38211,  45.78710,   3.01217,   9.48587,   1
  21.58594,  32.94681,   5.83137,  37.18314,  21.36957,  48.43239,   2.68953,   7.38449,   1
  71.67188,  38.31696,   2.44242,   8.10684,   4.84281,  27.56917,   6.88007,  49.68101,   1
  58.42969,  30.67411,   2.72348,  14.64021,  14.72993,  48.67706,   3.37664,  10.29082,   1
  39.97656,  53.53014,   2.01740,   3.96945,  60.57191,  59.92482,   1.73285,   2.26717,   1
 115.64844,  57.50361,   0.39861,  -0.34035,  52.78344,  69.81927,   1.02469,  -0.16277,   1
  11.12500,  37.64451,   5.41032,  28.97053, 130.00669,  64.09769,   0.00023,  -1.07491,   1
  23.45312,  31.52228,   5.44559,  32.32481,  47.17642,  64.33371,   1.36976,   1.13394,   1
  59.36719,  38.20563,   2.73138,  10.86421,  35.94983,  61.94343,   1.80481,   2.40879,   1
  18.53906,  30.54298,   6.86309,  48.81829,  62.50669,  58.45011,   1.19431,   1.36884,   1
  34.46875,  27.84049,   5.88212,  40.57944,  30.10702,  57.34017,   2.28921,   4.72383,   1
  24.95312,  30.35850,   6.59226,  46.09974,  47.05351,  61.68626,   1.50586,   1.83298,   1
  78.10156,  69.39739,   1.30347,   0.42072,  12.90050,  45.03560,   3.92686,  14.82775,   1
  63.16406,  37.62661,   2.61512,   8.71998, 125.53094,  89.53464,  -0.15958,  -1.31498,   1
  45.17969,  33.57418,   3.86071,  19.01680,  51.35953,  74.69869,   1.37131,   0.58787,   1
 111.57812,  37.12765,   0.79938,   1.86414,  21.22910,  50.63818,   2.61971,   6.27912,   1
  43.83594,  29.16756,   5.37774,  35.34373,  56.36706,  71.10855,   1.24049,   0.49501,   1
  66.90625,  44.57217,   2.49169,   6.42651,  20.96321,  53.43976,   2.62143,   6.05493,   1
  19.35938,  30.54907,   5.71226,  36.65610,  19.95819,  47.53991,   2.63871,   6.82989,   1
  57.76562,  37.58937,   2.85562,  11.16134,  87.66137,  60.78800,   0.75311,   0.45037,   1
  10.57812,  35.12803,   5.57547,  31.86738,  94.96488,  52.07233,   0.97785,   0.82446,   1
  76.91406,  36.93618,   2.57096,   8.84591,  21.83946,  51.94259,   2.69312,   6.88921,   1
  29.96875,  48.85229,   3.32760,  10.49725,  73.74247,  73.82913,   0.66737,  -0.64127,   1
  43.94531,  29.93177,   3.49177,  20.16037,  17.25585,  50.15386,   3.26434,   9.94549,   1
  68.32031,  33.99355,   2.28263,   9.82734,  21.51839,  54.18193,   2.42838,   4.52809,   1
 112.44531,  41.69604,   0.61889,   1.12656,   6.39298,  32.71782,   5.35752,  28.52583,   1
  50.85938,  36.69804,   4.05840,  17.95136,  15.57609,  45.38402,   3.26157,  10.43269,   1
 121.59375,  43.27518,   0.20976,   0.09280,   3.00167,  23.10178,   8.09208,  66.89801,   1
  95.35938,  43.67364,   0.46347,   0.52538,   3.41137,  18.19358,   7.01328,  59.79303,   0
  34.04688,  34.17050,   4.04551,  18.66538,  91.83194,  65.97187,   0.25216,  -0.39370,   1
  34.64062,  34.89823,   3.79923,  16.54454,  88.93395,  65.97639,   0.23715,  -0.33839,   1
 107.63281,  30.75098,   0.40281,   3.63506,   2.41890,  14.18461,   9.78234, 126.31295,   0
  96.68750,  38.94181,   0.68837,   2.50944,   6.17642,  31.07518,   5.31112,  28.35053,   1
  14.93750,  30.34843,   7.01478,  50.18286, 117.00502,  87.29702,   0.06286,  -1.34367,   1
  34.91406,  36.73087,   4.42970,  20.56458,  74.64047,  60.87114,   1.39517,   1.01915,   1
 112.02344,  50.34405,   0.26452,  -0.12543,   3.77341,  24.36442,   7.43163,  58.80031,   0
  38.53125,  37.39735,   4.36453,  19.87977,  61.35368,  65.38256,   1.37281,   0.92436,   1
  23.64844,  33.73787,   5.60069,  32.52987, 113.74331,  71.96416,   0.18753,  -0.65889,   1
 111.14062,  39.05780,   0.30159,   0.97700,   1.51923,  15.26216,  11.91225, 156.84578,   0
  10.29688,  32.14599,   5.56003,  33.30827, 147.05936,  60.67493,  -0.33120,  -0.32980,   1
 133.14062,  43.16877,   0.12657,   0.35096,   2.18478,  18.74736,   9.42767,  95.03651,   0
  31.58594,  31.90918,   4.24628,  21.94624,  59.47659,  67.30251,   0.93981,  -0.06270,   1
  19.48438,  32.46079,   4.68614,  25.37636,  86.72241,  60.99121,   0.74721,  -0.04903,   1
  86.92188,  41.07303,   1.55509,   4.17834,   6.59281,  33.13763,   5.67057,  32.64355,   1
  23.80469,  41.67791,   3.93847,  15.42031, 108.27090,  53.15575,   0.75966,   0.34626,   1
  87.33594,  48.06283,   1.12254,   1.42789, 137.10201,  95.03118,  -0.43336,  -1.53111,   1
  16.53906,  42.74486,   3.96813,  15.39874, 109.18311,  53.13710,   0.87127,   0.48822,   1
 119.03125,  45.62687,  -0.07086,   0.10183,   2.67977,  14.86180,   8.51097,  99.34315,   0
 103.85938,  35.46427,   1.39671,   4.71582,  17.25167,  51.62967,   3.16608,   9.15010,   1
  32.57812,  34.94809,   5.09974,  26.96476,  63.17559,  64.67394,   1.05003,   0.62031,   1
  27.53125,  33.49579,   4.83810,  25.53491,  58.18311,  67.56149,   1.06169,   0.40792,   1
  47.75781,  32.27803,   3.74699,  18.27576,  29.48328,  54.05697,   2.30599,   5.08216,   1
  69.69531,  43.54318,   1.64990,   3.48558, 141.78094,  86.94584,  -0.78877,  -1.04277,   1
 109.46875,  45.44484,   0.08595,  -0.00269,   5.51672,  28.58030,   5.62358,  32.93238,   0
  22.96875,  28.21013,   6.65303,  47.96903, 127.33779,  82.08953,  -0.20590,  -1.15499,   1
  31.08594,  29.67902,   6.65145,  46.86685, 127.24582,  78.08267,  -0.13722,  -0.99087,   1
 114.72656,  55.88083,   0.20575,  -0.39672,   1.62876,  13.42211,  10.78932, 146.72009,   0
  66.00781,  43.05148,   2.18244,   6.24573,  48.55017,  75.94480,   1.35228,   0.43376,   1
  97.17969,  41.73586,   0.60799,   1.36576,   3.43729,  23.85790,   7.80134,  64.05137,   0
 110.39844,  60.11985,   0.38774,  -0.34359,   2.77341,  20.25212,   8.65376,  80.94980,   0
  61.58594,  41.06788,   2.18369,   6.67982,  26.76003,  62.80335,   2.37867,   4.36547,   1
 103.39062,  42.61808,   0.41834,   0.79426,   5.08946,  26.29253,   5.49657,  31.30575,   1
 102.48438,  44.77565,   0.32015,   0.35023,   4.91472,  25.77036,   5.93580,  37.92627,   0
  71.58594,  33.70518,   2.81697,  12.34781,  30.44482,  70.39489,   2.10361,   2.83609,   1
 109.14062,  33.36440,   0.44023,   2.39223,   2.33612,  18.28145,   8.74641,  82.49454,   0
 106.88281,  45.66550,   0.30954,   0.62781,   7.25000,  34.59670,   5.04455,  25.28716,   0
  87.80469,  37.69969,   0.39486,   1.88465,   5.11455,  28.65697,   5.82660,  34.07261,   0
  53.47656,  32.22867,   2.90363,  15.15971,   4.73161,  27.30867,   6.96435,  51.55120,   1
  52.17188,  42.30158,   2.72289,   7.99739,  51.67308,  73.10242,   1.26646,   0.45238,   1
  40.51562,  35.08895,   3.43153,  15.51592, 119.73244,  61.19779,  -0.13680,  -0.11942,   1
 108.21094,  44.74907,   0.29441,   0.55245,   4.62542,  25.99145,   6.16347,  39.39259,   0
  25.88281,  29.54938,   5.85329,  36.84155,  96.70819,  59.25538,   0.76669,   0.50400,   1
  74.63281,  44.24115,   0.99686,   1.83955,  32.30769,  62.66736,   1.90362,   2.37854,   1
  21.02344,  29.30589,   6.03495,  39.75209,  87.51839,  58.71451,   1.18759,   0.87963,   1
  55.93750,  38.13888,   3.48556,  13.36884,  58.65134,  71.27619,   1.15205,   0.29124,   1
 112.46875,  39.75470,   0.36529,   1.50620,   2.98662,  21.17849,   7.76585,  63.48897,   1
 128.97656,  58.02727,  -0.23114,  -0.48975,   3.76505,  21.95798,   6.64644,  48.35546,   0
 110.22656,  39.06169,   0.20531,   1.59011,   2.51338,  17.17047,   8.52099,  85.42593,   1
  84.53125,  43.76873,   1.16265,   2.13545,  10.37124,  38.48345,   3.97271,  15.49732,   1
  36.93750,  34.82361,   4.05773,  19.20991,  98.24916,  75.35196,   0.69916,  -0.90412,   1
  82.67188,  38.31410,   1.47983,   4.04688,  99.40970,  91.35475,   0.21777,  -1.53562,   1
 130.57812,  40.95589,   0.17851,   0.39013,   2.88629,  19.64447,   7.55502,  61.96948,   0
 111.00781,  49.52548,   0.23237,   0.01891,   2.04181,  15.46914,   9.84400, 115.02618,   0
 139.73438,  45.48875,   0.09163,  -0.26665,   1.39214,  11.11565,  13.44477, 249.01368,   0
  11.31250,  32.89917,   5.96544,  35.98523, 118.63378,  67.35105,   0.02156,  -0.57466,   1
  75.57031,  31.90383,   1.88244,   8.92585,  13.46070,  44.45868,   3.33883,  10.06192,   1
 127.39062,  44.77622,   0.21901,   0.34682,   2.36957,  17.30676,   8.91069,  91.73795,   0
  36.12500,  31.34585,   5.21143,  32.98052,  37.77592,  65.17335,   1.86418,   2.58514,   1
 123.22656,  53.92069,   0.27104,  -0.40879,   7.73997,  36.21988,   4.89475,  23.36890,   0
  13.97656,  32.94063,   5.46185,  31.02640, 175.78428,  45.47369,  -0.59094,   0.82619,   1
  22.82031,  40.35341,   4.27657,  17.80916, 144.90050,  45.82805,  -0.05085,   0.96037,   1
  13.22656,  31.71164,   5.62371,  33.34287, 143.17224,  63.89619,   0.13821,  -0.80498,   1
  60.88281,  33.77259,   2.44987,  11.37911,  14.58779,  48.86978,   3.32215,   9.75675,   1
  82.61719,  49.65067,   0.91988,   0.80780,   2.56605,  19.64743,  10.24436, 110.56728,   1
  87.37500,  39.59620,   1.54281,   4.11106,  16.41388,  51.17908,   3.24813,   9.42335,   1
  37.33594,  27.64882,   4.96733,  32.75393,  64.12291,  91.89897,   1.04253,  -0.62137,   1
  95.78906,  42.70075,   0.58042,   1.14855,   1.66890,  12.80125,  10.95954, 158.05867,   0
 137.25781,  45.23882,  -0.18626,   0.44536,   1.80100,  13.55525,  10.30262, 136.71843,   0
  36.88281,  32.89510,   4.17754,  21.19882,  91.65134,  75.97207,   0.41854,  -0.74447,   1
 125.69531,  54.82138,   0.11079,  -0.22604,   4.81605,  27.56694,   6.44451,  43.34739,   0
 122.37500,  56.84560,   0.09508,  -0.78553,   4.68896,  25.08654,   5.95872,  38.13292,   0
 121.25781,  49.84354,   0.25601,  -0.03419,   1.09783,  11.47294,  14.44874, 252.31337,   0
  95.14062,  38.84278,   0.65652,   1.96303,   1.16639,  13.74207,  13.67666, 201.95749,   0
 121.05469,  49.68106,  -0.10190,  -0.02424,   4.34448,  27.12257,   7.09072,  52.27919,   0
  32.86719,  44.12524,   2.53231,   6.45400,  94.65301,  79.13740,   0.57674,  -0.95604,   1
